-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2024 in LST
Location: Latitude  32.8998   Longitude -97.0403 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 183.52 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W m-2) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PS                    MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M,WS2M,RH2M,PS,PRECTOTCORR
2024,1,27,6,313.88,0.0,3.81,5.62,89.27,99.99,0.02
2024,1,27,7,309.77,7.6,3.77,4.72,89.4,100.08,0.0
2024,1,27,8,291.27,105.4,5.17,5.21,83.64,100.14,0.0
2024,1,27,9,337.2,120.62,6.94,5.71,76.28,100.18,0.0
2024,1,27,10,346.52,197.6,8.16,5.92,69.77,100.23,0.01
2024,1,27,11,342.6,315.77,8.85,5.91,66.57,100.22,0.01
2024,1,27,12,355.58,390.55,9.57,5.87,64.32,100.16,0.0
2024,1,27,13,310.92,516.12,10.59,5.8,61.92,100.11,0.0
2024,1,27,14,301.3,507.12,10.99,5.62,60.9,100.11,0.0
2024,1,27,15,291.52,384.65,10.66,5.38,61.03,100.15,0.0
2024,1,27,16,273.7,233.35,9.54,4.77,63.52,100.18,0.0
2024,1,27,17,265.27,49.9,6.75,2.74,76.84,100.25,0.0
2024,1,27,18,260.62,0.0,4.64,2.12,86.58,100.33,0.0
2024,1,27,19,256.98,0.0,3.66,1.96,89.78,100.39,0.0
2024,1,27,20,253.9,0.0,2.82,1.92,92.75,100.45,0.0
2024,1,27,21,250.43,0.0,2.21,2.23,95.55,100.48,0.0
2024,1,27,22,248.52,0.0,1.74,2.59,97.69,100.51,0.0
2024,1,27,23,246.25,0.0,1.07,2.68,100.0,100.53,0.0
2024,1,28,0,244.05,0.0,0.82,3.09,100.0,100.53,0.0
2024,1,28,1,241.75,0.0,0.76,3.58,98.39,100.55,0.02
2024,1,28,2,240.02,0.0,0.84,3.75,95.61,100.57,0.02
2024,1,28,3,238.95,0.0,0.51,2.83,97.43,100.59,0.02
2024,1,28,4,238.25,0.0,0.04,2.46,98.73,100.61,0.02
2024,1,28,5,236.82,0.0,0.15,2.66,97.17,100.62,0.02
2024,1,28,6,236.18,0.0,0.02,2.38,97.86,100.65,1.24
2024,1,28,7,236.35,12.62,0.3,2.7,95.93,100.69,1.24
2024,1,28,8,242.93,171.65,1.93,2.92,90.16,100.73,0.09
2024,1,28,9,253.45,371.5,4.9,3.01,78.72,100.8,0.0
2024,1,28,10,265.35,536.38,8.42,2.97,65.9,100.85,0.0
2024,1,28,11,274.92,648.95,11.31,2.54,55.95,100.82,0.0
2024,1,28,12,280.1,697.22,14.07,2.79,44.53,100.7,0.0
2024,1,28,13,283.88,677.12,15.46,2.87,41.49,100.59,0.0
2024,1,28,14,285.52,591.15,15.88,2.59,42.14,100.52,0.0
2024,1,28,15,283.9,446.85,15.77,2.22,44.21,100.49,0.0
2024,1,28,16,282.88,258.42,14.62,1.16,59.07,100.47,0.0
2024,1,28,17,273.98,59.33,12.56,0.9,57.74,100.47,0.0
2024,1,28,18,270.02,0.0,12.52,0.69,51.16,100.49,0.0
2024,1,28,19,268.33,0.0,11.77,0.75,53.07,100.52,0.0
2024,1,28,20,266.25,0.0,10.34,1.15,58.49,100.53,0.0
2024,1,28,21,264.35,0.0,8.55,1.44,66.41,100.52,0.0
2024,1,28,22,262.17,0.0,7.04,1.52,74.07,100.5,0.0
2024,1,28,23,260.9,0.0,6.17,1.58,78.97,100.47,0.0
2024,1,29,0,259.35,0.0,5.66,1.64,81.96,100.44,0.0
2024,1,29,1,258.48,0.0,5.24,1.7,84.19,100.42,0.0
2024,1,29,2,257.62,0.0,4.86,1.81,86.07,100.41,0.0
2024,1,29,3,256.9,0.0,4.57,1.92,86.88,100.4,0.0
2024,1,29,4,256.38,0.0,4.28,1.91,87.3,100.4,0.0
2024,1,29,5,255.77,0.0,3.9,1.84,88.08,100.41,0.0
2024,1,29,6,255.5,0.0,3.51,1.8,89.53,100.42,0.0
2024,1,29,7,255.77,12.73,3.77,1.87,89.13,100.44,0.0
2024,1,29,8,261.35,169.52,7.04,3.08,75.15,100.43,0.0
2024,1,29,9,271.45,366.3,9.62,2.55,67.88,100.41,0.0
2024,1,29,10,284.27,529.33,13.14,2.47,59.77,100.36,0.0
2024,1,29,11,296.83,639.85,16.52,3.33,49.31,100.29,0.0
2024,1,29,12,303.33,687.42,18.92,3.71,43.21,100.17,0.0
2024,1,29,13,310.27,652.5,20.46,3.76,38.17,100.07,0.0
2024,1,29,14,312.58,564.83,20.95,3.39,37.01,100.0,0.0
2024,1,29,15,318.55,409.77,20.59,2.61,41.17,99.96,0.0
2024,1,29,16,306.95,250.75,18.64,1.19,64.76,99.94,0.0
2024,1,29,17,307.52,50.83,15.41,1.33,62.86,99.94,0.0
2024,1,29,18,302.48,0.0,14.05,1.47,60.69,99.98,0.0
2024,1,29,19,301.4,0.0,13.0,1.52,63.41,100.01,0.0
2024,1,29,20,296.5,0.0,11.8,1.56,67.37,100.04,0.0
2024,1,29,21,286.83,0.0,10.8,1.59,70.26,100.04,0.0
2024,1,29,22,284.23,0.0,10.07,1.6,71.57,100.04,0.0
2024,1,29,23,283.2,0.0,9.44,1.6,72.23,100.03,0.0
2024,1,30,0,282.3,0.0,8.79,1.62,73.21,100.03,0.0
2024,1,30,1,277.58,0.0,8.18,1.65,74.53,100.02,0.0
2024,1,30,2,277.67,0.0,7.61,1.74,75.79,100.01,0.0
2024,1,30,3,277.02,0.0,7.29,1.94,76.67,99.99,0.0
2024,1,30,4,277.23,0.0,7.09,2.17,77.22,99.95,0.0
2024,1,30,5,267.48,0.0,6.63,2.36,79.03,99.93,0.0
2024,1,30,6,266.6,0.0,6.08,2.43,81.61,99.97,0.0
2024,1,30,7,267.4,13.35,6.21,2.5,82.09,100.01,0.0
2024,1,30,8,272.7,171.68,9.35,3.59,69.02,100.06,0.0
2024,1,30,9,281.35,369.23,11.93,2.98,63.16,100.08,0.0
2024,1,30,10,292.17,533.35,15.14,2.7,58.57,100.08,0.0
2024,1,30,11,306.9,643.6,18.57,3.08,49.11,100.04,0.0
2024,1,30,12,313.83,691.05,21.18,3.49,39.52,99.97,0.0
2024,1,30,13,315.7,672.6,22.28,3.32,36.33,99.9,0.0
2024,1,30,14,316.83,585.6,22.47,2.94,36.84,99.86,0.0
2024,1,30,15,314.95,441.98,21.94,2.3,41.96,99.83,0.0
2024,1,30,16,313.48,255.73,20.07,1.24,61.88,99.82,0.0
2024,1,30,17,302.25,62.72,16.79,1.32,62.06,99.83,0.0
2024,1,30,18,297.55,0.0,15.55,1.44,58.55,99.86,0.0
2024,1,30,19,293.95,0.0,14.89,1.42,58.57,99.9,0.0
2024,1,30,20,290.77,0.0,14.17,1.4,59.31,99.94,0.0
2024,1,30,21,287.0,0.0,13.57,1.34,59.94,99.96,0.0
2024,1,30,22,284.83,0.0,13.22,1.21,59.86,99.97,0.0
2024,1,30,23,281.92,0.0,12.88,1.03,60.13,99.98,0.0
2024,1,31,0,279.55,0.0,12.34,0.78,61.87,100.0,0.0
2024,1,31,1,277.3,0.0,12.2,0.43,62.23,100.01,0.0
2024,1,31,2,275.33,0.0,11.57,0.11,64.76,100.03,0.0
2024,1,31,3,273.42,0.0,11.14,0.1,65.79,100.03,0.0
2024,1,31,4,272.77,0.0,10.86,0.12,65.93,100.03,0.0
2024,1,31,5,272.52,0.0,10.48,0.38,66.62,100.05,0.0
2024,1,31,6,272.92,0.0,9.42,0.82,71.69,100.08,0.0
2024,1,31,7,274.02,13.77,8.47,1.16,79.35,100.12,0.0
2024,1,31,8,280.62,172.9,11.19,1.62,78.76,100.15,0.0
2024,1,31,9,290.77,271.04,13.62,1.96,69.1,100.19,0.0
2024,1,31,10,300.92,531.7,16.57,1.76,61.4,100.22,0.0
2024,1,31,11,311.5,637.58,19.64,2.26,49.84,100.18,0.0
2024,1,31,12,331.75,651.22,21.45,2.14,44.41,100.08,0.0
2024,1,31,13,325.15,637.0,22.19,1.95,42.81,99.97,0.0
2024,1,31,14,330.05,558.88,22.44,1.91,41.95,99.87,0.0
2024,1,31,15,324.55,413.17,22.04,1.89,43.8,99.81,0.0
2024,1,31,16,321.05,237.75,20.43,1.22,60.03,99.78,0.0
2024,1,31,17,309.3,53.7,16.64,1.28,68.75,99.78,0.0
2024,1,31,18,306.15,0.0,14.59,1.47,70.49,99.82,0.0
2024,1,31,19,305.5,0.0,13.72,1.51,73.7,99.86,0.0
2024,1,31,20,306.77,0.0,13.09,1.54,75.84,99.86,0.0
2024,1,31,21,306.02,0.0,12.54,1.59,77.86,99.86,0.0
2024,1,31,22,295.08,0.0,12.16,1.65,79.38,99.86,0.0
2024,1,31,23,292.6,0.0,11.8,1.74,80.69,99.84,0.0
2024,2,1,0,289.35,0.0,11.36,1.82,82.21,99.79,0.0
2024,2,1,1,292.05,0.0,10.15,1.88,85.88,99.76,0.0
2024,2,1,2,288.88,0.0,9.26,1.92,88.42,99.74,0.0
2024,2,1,3,297.85,0.0,9.27,1.9,88.47,99.7,0.0
2024,2,1,4,300.3,0.0,9.55,1.85,87.98,99.66,0.0
2024,2,1,5,318.42,0.0,9.51,1.81,88.61,99.65,0.0
2024,2,1,6,329.23,0.0,9.38,1.77,89.93,99.65,0.0
2024,2,1,7,333.08,8.9,9.44,1.81,90.78,99.65,0.0
2024,2,1,8,287.4,156.05,10.91,2.87,85.2,99.65,0.0
2024,2,1,9,299.23,342.7,12.53,3.24,78.97,99.68,0.0
2024,2,1,10,302.48,524.05,15.27,3.33,68.56,99.67,0.0
2024,2,1,11,310.25,635.3,18.5,4.22,53.12,99.58,0.0
2024,2,1,12,314.17,687.58,20.12,4.45,47.22,99.45,0.0
2024,2,1,13,318.98,666.83,20.98,4.76,44.97,99.31,0.0
2024,2,1,14,322.1,580.22,21.21,5.0,44.67,99.2,0.0
2024,2,1,15,328.27,420.12,20.81,4.93,46.71,99.14,0.0
2024,2,1,16,327.98,242.95,19.35,4.06,54.13,99.1,0.0
2024,2,1,17,334.33,52.5,16.13,3.14,67.16,99.07,0.0
2024,2,1,18,332.25,0.0,14.79,3.6,70.58,99.09,0.0
2024,2,1,19,318.9,0.0,14.43,3.98,71.97,99.12,0.0
2024,2,1,20,317.77,0.0,13.92,3.98,75.39,99.13,0.0
2024,2,1,21,321.3,0.0,13.35,3.81,79.79,99.13,0.0
2024,2,1,22,318.62,0.0,12.73,3.51,85.01,99.12,0.0
2024,2,1,23,317.92,0.0,12.34,3.5,89.3,99.11,0.0
2024,2,2,0,317.1,0.0,12.01,3.49,93.72,99.09,0.0
2024,2,2,1,317.23,0.0,11.9,3.6,98.21,99.06,0.0
2024,2,2,2,317.1,0.0,12.71,4.45,99.07,99.01,0.0
2024,2,2,3,328.67,0.0,12.52,4.02,100.0,98.96,0.0
2024,2,2,4,354.92,0.0,12.38,3.55,100.0,98.93,0.0
2024,2,2,5,328.3,0.0,12.41,3.42,98.42,98.9,0.0
2024,2,2,6,327.25,0.0,12.32,3.35,98.04,98.92,0.9
2024,2,2,7,329.75,9.45,12.46,3.47,96.42,98.97,0.93
2024,2,2,8,336.2,102.3,13.63,3.86,91.78,99.01,0.72
2024,2,2,9,387.35,79.97,15.55,4.51,86.97,99.03,0.78
2024,2,2,10,393.75,144.2,17.29,4.98,81.89,99.01,0.92
2024,2,2,11,410.92,205.35,18.63,5.03,77.76,98.93,1.3
2024,2,2,12,400.6,184.07,19.63,5.26,74.27,98.8,1.98
2024,2,2,13,397.38,169.0,20.25,5.46,71.31,98.67,3.01
2024,2,2,14,401.65,99.43,20.35,5.32,70.41,98.57,5.14
2024,2,2,15,398.48,47.42,19.75,4.51,74.24,98.5,10.4
2024,2,2,16,393.55,41.22,18.36,3.33,84.1,98.44,30.79
2024,2,2,17,368.2,27.05,17.0,3.64,92.45,98.46,51.95
2024,2,2,18,376.3,0.0,16.56,4.77,95.72,98.52,25.91
2024,2,2,19,369.58,0.0,16.46,4.73,96.42,98.54,18.49
2024,2,2,20,360.15,0.0,16.36,4.8,96.46,98.54,15.84
2024,2,2,21,356.1,0.0,16.37,4.88,95.79,98.53,10.46
2024,2,2,22,345.98,0.0,16.45,5.11,95.32,98.54,9.43
2024,2,2,23,358.23,0.0,16.17,4.62,96.0,98.53,23.25
2024,2,3,0,354.4,0.0,15.72,4.16,96.8,98.45,38.25
2024,2,3,1,350.3,0.0,15.63,4.55,95.58,98.43,67.69
2024,2,3,2,345.85,0.0,15.54,4.51,95.77,98.41,54.03
2024,2,3,3,335.45,0.0,14.88,2.72,97.42,98.41,27.18
2024,2,3,4,341.12,0.0,13.32,1.32,100.0,98.31,8.7
2024,2,3,5,332.0,0.0,13.39,2.33,100.0,98.21,0.77
2024,2,3,6,327.35,0.0,12.99,2.29,100.0,98.08,0.08
2024,2,3,7,317.38,5.43,13.8,4.54,98.4,98.17,0.11
2024,2,3,8,310.77,78.62,14.32,5.45,96.29,98.17,0.18
2024,2,3,9,326.52,229.93,14.58,5.26,94.95,98.16,0.22
2024,2,3,10,360.83,317.52,14.76,5.12,93.15,98.2,0.23
2024,2,3,11,340.73,480.12,15.14,4.78,88.34,98.18,0.27
2024,2,3,12,315.25,667.3,15.99,4.67,80.19,98.14,0.33
2024,2,3,13,310.12,657.65,16.42,4.43,71.78,98.06,0.19
2024,2,3,14,302.08,589.97,16.27,3.62,67.26,97.97,0.08
2024,2,3,15,289.0,461.65,16.09,2.57,65.52,97.91,0.02
2024,2,3,16,286.98,271.5,15.48,1.6,70.15,97.88,0.02
2024,2,3,17,280.5,71.8,13.56,1.16,73.49,97.87,0.01
2024,2,3,18,279.5,0.0,13.51,0.96,62.25,97.88,0.01
2024,2,3,19,276.0,0.0,13.64,0.49,59.73,97.89,0.01
2024,2,3,20,273.6,0.0,12.79,0.33,64.31,97.9,0.01
2024,2,3,21,273.25,0.0,12.03,0.36,70.82,97.9,0.01
2024,2,3,22,298.95,0.0,10.71,0.57,78.4,97.9,0.02
2024,2,3,23,298.6,0.0,9.66,1.04,84.08,97.87,0.02
2024,2,4,0,288.77,0.0,8.32,1.65,92.98,97.81,0.01
2024,2,4,1,284.55,0.0,7.45,2.36,99.69,97.79,0.01
2024,2,4,2,291.73,0.0,6.94,2.67,100.0,97.78,0.01
2024,2,4,3,291.48,0.0,6.89,2.49,100.0,97.77,0.01
2024,2,4,4,293.42,0.0,7.32,2.18,100.0,97.79,0.01
2024,2,4,5,288.08,0.0,7.5,2.01,100.0,97.82,0.01
2024,2,4,6,292.33,0.0,7.53,2.18,100.0,97.88,0.15
2024,2,4,7,302.38,11.45,8.03,2.65,97.76,97.98,0.19
2024,2,4,8,337.65,75.72,9.62,3.52,90.25,98.1,0.35
2024,2,4,9,350.77,160.9,10.82,3.57,85.54,98.19,0.47
2024,2,4,10,359.08,309.2,11.99,3.81,81.12,98.28,0.97
2024,2,4,11,351.0,449.1,13.27,4.19,75.64,98.31,2.24
2024,2,4,12,348.2,497.15,14.77,4.71,68.05,98.29,3.04
2024,2,4,13,337.05,528.5,15.37,5.28,63.75,98.26,2.8
2024,2,4,14,339.35,432.25,15.5,5.7,62.34,98.27,2.28
2024,2,4,15,334.58,311.33,15.08,5.56,63.89,98.32,1.42
2024,2,4,16,334.08,174.57,14.24,4.59,69.63,98.39,1.33
2024,2,4,17,338.5,46.42,12.73,3.6,78.93,98.49,1.52
2024,2,4,18,343.33,0.0,11.85,4.31,83.07,98.62,0.81
2024,2,4,19,324.25,0.0,11.14,4.87,85.87,98.74,0.32
2024,2,4,20,314.6,0.0,10.38,4.92,89.05,98.85,0.18
2024,2,4,21,329.38,0.0,10.01,5.4,89.95,98.94,0.21
2024,2,4,22,336.9,0.0,9.88,5.86,89.51,99.01,0.23
2024,2,4,23,354.7,0.0,9.67,5.73,89.13,99.07,0.19
2024,2,5,0,350.8,0.0,9.32,5.64,88.62,99.14,0.11
2024,2,5,1,350.75,0.0,8.88,5.46,88.17,99.22,0.05
2024,2,5,2,344.65,0.0,8.49,5.37,87.31,99.3,0.02
2024,2,5,3,342.35,0.0,8.19,5.3,86.25,99.36,0.01
2024,2,5,4,341.08,0.0,7.97,5.31,85.09,99.43,0.01
2024,2,5,5,337.52,0.0,7.62,5.17,84.63,99.5,0.01
2024,2,5,6,343.67,0.0,7.04,4.84,85.6,99.58,0.01
2024,2,5,7,349.62,7.62,6.7,4.57,86.39,99.66,0.0
2024,2,5,8,313.08,133.45,8.13,5.16,77.2,99.72,0.0
2024,2,5,9,302.62,327.05,10.08,5.61,67.45,99.75,0.0
2024,2,5,10,304.95,458.8,11.84,5.5,61.85,99.77,0.0
2024,2,5,11,301.48,627.4,13.34,5.35,57.61,99.77,0.0
2024,2,5,12,292.55,700.22,14.5,5.16,54.46,99.72,0.0
2024,2,5,13,293.12,686.5,15.27,4.95,52.25,99.66,0.0
2024,2,5,14,292.77,605.17,15.55,4.74,51.04,99.64,0.0
2024,2,5,15,291.55,464.65,15.48,4.52,50.63,99.63,0.0
2024,2,5,16,289.3,280.0,14.76,3.79,53.14,99.66,0.0
2024,2,5,17,283.17,79.53,11.52,2.07,70.03,99.7,0.0
2024,2,5,18,279.95,0.0,9.36,1.99,76.6,99.74,0.0
2024,2,5,19,276.45,0.0,8.62,2.04,77.72,99.79,0.0
2024,2,5,20,273.88,0.0,7.91,2.04,79.51,99.83,0.0
2024,2,5,21,271.35,0.0,7.22,2.01,81.65,99.86,0.0
2024,2,5,22,268.27,0.0,6.48,1.9,84.43,99.87,0.0
2024,2,5,23,266.6,0.0,5.76,1.75,86.84,99.88,0.0
2024,2,6,0,264.92,0.0,5.1,1.62,89.3,99.9,0.0
2024,2,6,1,263.12,0.0,4.55,1.54,91.69,99.93,0.0
2024,2,6,2,261.48,0.0,4.08,1.49,93.39,99.92,0.0
2024,2,6,3,260.95,0.0,3.64,1.46,95.3,99.9,0.0
2024,2,6,4,260.65,0.0,3.21,1.43,97.83,99.9,0.0
2024,2,6,5,260.45,0.0,2.8,1.39,100.0,99.93,0.0
2024,2,6,6,260.05,0.0,2.43,1.33,100.0,99.99,0.0
2024,2,6,7,261.02,18.5,3.11,1.25,99.26,100.01,0.0
2024,2,6,8,268.05,187.88,6.49,2.07,82.67,100.01,0.0
2024,2,6,9,277.88,388.25,9.09,1.34,74.64,100.02,0.0
2024,2,6,10,289.65,555.58,13.21,0.85,56.03,100.01,0.0
2024,2,6,11,306.17,651.62,15.84,0.8,44.14,99.96,0.0
2024,2,6,12,312.02,683.35,17.02,0.9,42.65,99.91,0.0
2024,2,6,13,321.23,615.67,17.15,1.18,42.67,99.81,0.0
2024,2,6,14,328.77,414.88,17.47,1.06,42.58,99.75,0.0
2024,2,6,15,297.75,472.3,17.31,0.81,44.44,99.69,0.0
2024,2,6,16,329.8,198.18,16.37,0.76,58.6,99.65,0.0
2024,2,6,17,331.15,48.6,14.27,0.99,65.87,99.62,0.0
2024,2,6,18,328.12,0.0,12.62,1.27,63.69,99.65,0.0
2024,2,6,19,331.6,0.0,11.96,1.27,70.51,99.68,0.0
2024,2,6,20,327.83,0.0,11.33,1.4,73.86,99.67,0.0
2024,2,6,21,311.05,0.0,11.01,1.68,74.22,99.64,0.0
2024,2,6,22,316.12,0.0,10.74,1.99,74.3,99.6,0.0
2024,2,6,23,305.23,0.0,10.35,2.12,75.87,99.59,0.0
2024,2,7,0,318.45,0.0,9.87,2.17,78.33,99.56,0.0
2024,2,7,1,315.4,0.0,9.41,2.3,80.36,99.53,0.0
2024,2,7,2,293.23,0.0,7.73,2.24,86.59,99.53,0.0
2024,2,7,3,293.4,0.0,8.0,2.43,87.25,99.56,0.0
2024,2,7,4,288.88,0.0,8.01,2.33,89.27,99.57,0.0
2024,2,7,5,272.2,0.0,7.61,2.23,92.35,99.57,0.0
2024,2,7,6,286.75,0.0,7.4,2.2,94.65,99.61,0.0
2024,2,7,7,278.3,16.67,7.24,2.46,96.66,99.64,0.0
2024,2,7,8,292.1,136.05,9.47,3.75,86.27,99.61,0.0
2024,2,7,9,308.8,275.62,12.24,3.78,76.38,99.55,0.0
2024,2,7,10,324.33,417.92,15.25,4.87,64.32,99.5,0.0
2024,2,7,11,329.95,492.77,17.03,5.37,54.61,99.45,0.0
2024,2,7,12,329.92,533.42,17.65,5.49,50.41,99.33,0.0
2024,2,7,13,338.25,425.6,17.79,5.49,48.97,99.2,0.0
2024,2,7,14,343.8,330.4,17.55,5.35,49.21,99.14,0.0
2024,2,7,15,337.12,254.52,16.79,4.89,52.19,99.09,0.0
2024,2,7,16,356.65,134.05,15.48,4.31,58.42,99.05,0.0
2024,2,7,17,340.67,38.55,14.05,4.04,65.93,99.04,0.0
2024,2,7,18,331.4,0.0,13.28,3.9,72.44,99.05,0.0
2024,2,7,19,340.95,0.0,13.35,3.74,77.28,99.08,0.0
2024,2,7,20,343.35,0.0,13.98,3.95,80.02,99.1,0.0
2024,2,7,21,378.95,0.0,14.41,4.15,83.2,99.1,0.0
2024,2,7,22,349.2,0.0,14.49,4.41,86.47,99.07,0.0
2024,2,7,23,352.55,0.0,14.48,4.71,89.1,99.06,0.0
2024,2,8,0,344.98,0.0,14.36,4.83,91.54,99.08,0.0
2024,2,8,1,355.85,0.0,14.26,4.74,93.61,99.11,0.0
2024,2,8,2,348.88,0.0,14.34,4.66,94.76,99.1,0.0
2024,2,8,3,317.4,0.0,14.43,4.64,95.64,99.1,0.0
2024,2,8,4,295.35,0.0,14.46,4.57,96.23,99.11,0.0
2024,2,8,5,289.0,0.0,13.86,3.99,99.26,99.12,0.0
2024,2,8,6,289.35,0.0,12.9,3.36,100.0,99.14,0.0
2024,2,8,7,293.17,17.77,12.96,3.8,100.0,99.17,0.0
2024,2,8,8,304.05,138.0,14.47,4.26,90.99,99.19,0.0
2024,2,8,9,316.05,297.5,16.68,4.33,74.84,99.23,0.0
2024,2,8,10,312.8,484.95,18.95,4.38,53.5,99.25,0.0
2024,2,8,11,342.5,471.83,20.35,4.37,42.29,99.26,0.0
2024,2,8,12,346.52,355.95,20.95,4.36,38.32,99.22,0.0
2024,2,8,13,349.62,245.95,20.82,4.33,37.0,99.18,0.0
2024,2,8,14,346.08,225.88,20.38,4.02,37.14,99.12,0.0
2024,2,8,15,319.7,184.02,19.62,3.43,40.51,99.11,0.0
2024,2,8,16,324.67,155.02,17.75,1.88,58.45,99.11,0.0
2024,2,8,17,331.65,27.2,15.01,1.55,69.15,99.13,0.0
2024,2,8,18,331.4,0.0,13.71,1.71,70.01,99.17,0.0
2024,2,8,19,318.1,0.0,13.23,1.89,69.58,99.23,0.0
2024,2,8,20,310.25,0.0,12.79,1.99,69.71,99.26,0.0
2024,2,8,21,319.27,0.0,12.29,1.96,70.7,99.26,0.0
2024,2,8,22,310.98,0.0,11.78,1.99,71.54,99.29,0.0
2024,2,8,23,303.98,0.0,11.31,2.03,72.16,99.31,0.0
2024,2,9,0,309.02,0.0,10.94,1.94,73.22,99.31,0.0
2024,2,9,1,314.42,0.0,10.01,1.73,75.53,99.22,0.0
2024,2,9,2,315.98,0.0,9.84,1.62,76.1,99.18,0.0
2024,2,9,3,317.25,0.0,9.86,1.53,76.23,99.13,0.0
2024,2,9,4,315.85,0.0,9.84,1.43,76.32,99.12,0.0
2024,2,9,5,312.2,0.0,9.84,1.34,76.85,99.13,0.0
2024,2,9,6,324.5,0.0,9.69,1.35,78.58,99.18,0.5
2024,2,9,7,325.42,10.55,10.2,1.38,80.17,99.22,1.18
2024,2,9,8,330.45,89.75,13.24,2.22,69.75,99.24,2.68
2024,2,9,9,366.77,194.52,15.02,2.81,66.48,99.22,5.14
2024,2,9,10,366.17,263.62,16.57,3.07,70.49,99.2,6.85
2024,2,9,11,373.33,361.1,17.61,3.37,75.98,99.15,8.11
2024,2,9,12,377.5,379.8,18.25,3.57,81.48,99.07,8.87
2024,2,9,13,385.75,316.15,18.99,3.51,83.88,99.0,7.66
2024,2,9,14,370.33,280.17,19.56,3.41,84.22,98.95,7.09
2024,2,9,15,366.85,203.55,19.49,2.71,85.68,98.93,3.52
2024,2,9,16,359.15,123.25,18.39,1.73,90.27,98.91,1.39
2024,2,9,17,343.05,36.6,16.63,1.42,93.6,98.92,0.58
2024,2,9,18,346.7,0.0,15.65,1.46,94.05,98.98,0.23
2024,2,9,19,338.67,0.0,15.1,1.56,92.01,99.05,0.13
2024,2,9,20,339.7,0.0,14.43,1.64,89.15,99.12,0.08
2024,2,9,21,328.27,0.0,13.65,1.61,85.45,99.17,0.07
2024,2,9,22,329.7,0.0,12.96,1.42,81.8,99.19,0.19
2024,2,9,23,320.52,0.0,12.54,1.25,78.53,99.19,0.28
2024,2,10,0,323.38,0.0,12.28,1.19,75.55,99.16,0.5
2024,2,10,1,322.27,0.0,11.97,1.2,74.16,99.14,0.48
2024,2,10,2,321.35,0.0,11.62,1.19,73.94,99.16,0.39
2024,2,10,3,326.08,0.0,11.21,1.17,75.12,99.13,0.43
2024,2,10,4,325.8,0.0,10.74,1.23,76.89,99.12,0.72
2024,2,10,5,325.67,0.0,10.32,1.23,79.12,99.18,4.22
2024,2,10,6,330.5,0.0,9.97,1.27,80.77,99.22,6.22
2024,2,10,7,328.38,3.95,9.92,1.23,81.96,99.24,12.13
2024,2,10,8,326.48,14.65,10.97,1.2,81.01,99.25,19.95
2024,2,10,9,342.4,33.85,11.51,1.63,74.67,99.26,20.73
2024,2,10,10,347.12,83.68,11.57,1.59,75.99,99.25,31.03
2024,2,10,11,361.8,192.12,11.99,1.4,78.18,99.22,58.01
2024,2,10,12,364.58,329.2,12.73,1.73,74.06,99.11,63.36
2024,2,10,13,372.98,260.45,12.91,2.82,76.9,98.96,32.78
2024,2,10,14,374.62,139.68,13.15,3.64,77.58,98.83,18.15
2024,2,10,15,359.05,138.95,13.27,3.7,78.08,98.8,49.99
2024,2,10,16,379.15,52.53,12.82,3.4,80.75,98.82,19.61
2024,2,10,17,351.35,33.03,11.55,2.26,87.34,98.83,5.7
2024,2,10,18,357.48,0.0,10.54,1.99,90.72,98.87,3.74
2024,2,10,19,370.08,0.0,10.34,2.24,90.5,98.94,3.32
2024,2,10,20,373.77,0.0,10.4,2.37,90.45,99.01,3.52
2024,2,10,21,376.8,0.0,10.35,2.32,91.29,99.04,4.11
2024,2,10,22,377.05,0.0,10.23,2.38,92.15,99.05,3.32
2024,2,10,23,381.2,0.0,10.15,2.7,92.62,99.02,1.78
2024,2,11,0,380.98,0.0,10.04,3.11,93.49,98.94,1.07
2024,2,11,1,368.92,0.0,9.9,3.39,94.68,98.86,1.14
2024,2,11,2,352.3,0.0,9.74,3.23,96.14,98.78,2.5
2024,2,11,3,359.25,0.0,9.67,2.96,96.96,98.75,7.22
2024,2,11,4,334.77,0.0,9.72,3.15,96.39,98.76,12.09
2024,2,11,5,341.73,0.0,9.61,3.62,95.94,98.78,12.93
2024,2,11,6,345.73,0.0,9.35,4.06,96.05,98.81,2.52
2024,2,11,7,344.7,9.5,9.17,4.51,95.84,98.78,4.18
2024,2,11,8,340.95,38.75,9.84,4.8,93.78,98.74,18.41
2024,2,11,9,347.65,81.38,11.07,4.49,90.78,98.72,26.82
